Company ID,Client Status,Vertical Description,Group Description,Deal Type,Business Group,Enhanced Life Stage,Enhanced Lifestage Reason,State  ,Equity Raised To Date 
3705,Non-Client,E-Commerce,services (non-financial),Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,MA,"$16,400K"
3705,Client,AdTech,software,Later Stage VC,Tech,Mid/Late/Corp,Moody - $5-75MM,CA,"$7,700K"
3705,Client,Mobile,media,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,NY,"$28,335K"
3706,Non-Client,CleanTech,other materials,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,NY,"$30,448K"
3706,Client,TMT,services (non-financial),Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,NY,"$63,582K"
3706,Non-Client,FinTech,software,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,NY,"$31,600K"
3706,Non-Client,E-Commerce,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CO,"$5,800K"
3706,Client,TMT,pharmaceuticals and biotechnology,Later Stage VC,LifeSci,Mid/Late/Corp,PB - Later Stage <$50MM,CA,"$38,052K"
3706,Non-Client,Manufacturing,commercial products,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,MA,"$25,966K"
3706,Non-Client,LOHAS & Wellness,"restaurants, hotels and leisure",Later Stage VC,Non,Large Corporate,Same,CA,"$515,000K"
3707,Client,FinTech,capital markets/institutions,Later Stage VC,Tech,Large Corporate,PB - Later Stage >=$50MM,CA,"$270,300K"
3707,Non-Client,Life Sciences,healthcare devices and supplies,Later Stage VC,LifeSci,Mid/Late/Corp,PB - Later Stage <$50MM,IL,"$5,950K"
3708,Client,Mobile,consumer durables,Later Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,NY,"$14,820K"
3708,Non-Client,EdTech,software,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,IN,"$4,470K"
3708,Client,SaaS,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$11,700K"
3709,Non-Client,FinTech,software,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,NY,"$19,097K"
3709,Non-Client,Life Sciences,healthcare devices and supplies,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,NY,"$19,738K"
3709,Client,Big Data,software,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,OH,"$29,696K"
3709,Client,Space Technology,commercial products,Later Stage VC,Tech,Large Corporate,PB - Later Stage >=$50MM,WA,"$226,270K"
3709,Client,Big Data,software,Later Stage VC,Tech,Mid/Late/Corp,Moody - $5-75MM,GA,"$40,000K"
3709,Non-Client,FinTech,software,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,VA,"$11,185K"
3710,Client,,,IPO, ,Large Corporate,EXIT - IPO Event,CA,
3711,Client,FinTech,software,Later Stage VC,Tech,Large Corporate,PB - Later Stage >=$50MM,CA,"$293,500K"
3713,Client,Big Data,software,Later Stage VC,Tech,Large Corporate,Same,CA,"$840,000K"
3714,Non-Client,CleanTech,energy equipment,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$21,700K"
3715,Non-Client,Big Data,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$27,681K"
3715,Client,,software,Early Stage VC,Tech,Large Corporate,Same,CA,$20K
3716,Non-Client,Construction Technology,commercial services,Later Stage VC,Tech,Large Corporate,PB - Later Stage >=$50MM,CO,"$195,000K"
3716,Non-Client,Life Sciences,healthcare devices and supplies,Later Stage VC,LifeSci,Large Corporate,PB - Later Stage >=$50MM,TX,"$104,022K"
3717,Client,Mobile,healthcare technology systems,Later Stage VC,LifeSci,Mid/Late/Corp,PB - Later Stage <$50MM,AZ,"$30,874K"
3718,Client,Cybersecurity,software,Later Stage VC,Tech,Large Corporate,PB - Later Stage >=$50MM,CA,"$57,700K"
3718,Non-Client,SaaS,software,Later Stage VC,Tech,Mid/Late/Corp,Moody - $5-75MM,VA,"$28,806K"
3719,Client,EdTech,software,Later Stage VC,Tech,Large Corporate,PB - Later Stage >=$50MM,CA,"$66,120K"
3719,Client,E-Commerce,retail,Later Stage VC,Tech,Mid/Late/Corp,Moody - $5-75MM,DC,"$32,675K"
3720,Former Client,SaaS,healthcare services,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,CA,"$5,324K"
3720,Client,Life Sciences,pharmaceuticals and biotechnology,Later Stage VC,LifeSci,Large Corporate,PB - Later Stage >=$50MM,MA,"$132,057K"
3721,Client,,healthcare devices and supplies,Later Stage VC,LifeSci,Large Corporate,PB - Later Stage >=$50MM,PA,"$67,227K"
3721,Client,FinTech,commercial services,Later Stage VC,Tech,Large Corporate,PB - Later Stage >=$50MM,NY,"$190,000K"
3721,Client,Cybersecurity,software,Early Stage VC,Tech,Early Stage,Moody - <$5MM,CA,"$10,920K"
3722,Client,Mobile,commercial services,Later Stage VC,Tech,Large Corporate,PB - Later Stage >=$50MM,IL,"$57,485K"
3722,Former Client,SaaS,software,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,,"$6,750K"
3722,Client,SaaS,software,Early Stage VC,Tech,Mid/Late/Corp,Moody - $5-75MM,MA,"$44,968K"
3722,Non-Client,FinTech,capital markets/institutions,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$14,005K"
3723,Client,Advanced Manufacturing,commercial products,Later Stage VC,Tech,Large Corporate,PB - Later Stage >=$50MM,CA,"$682,000K"
3723,Client,Restaurant Technology,consumer non-durables,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,VA,"$20,280K"
3725,Client,HR Tech,commercial services,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,CA,"$48,812K"
3725,Client,Life Sciences,pharmaceuticals and biotechnology,Later Stage VC,LifeSci,Large Corporate,PB - Later Stage >=$50MM,CA,"$283,250K"
3725,Non-Client,Life Sciences,healthcare devices and supplies,Later Stage VC,LifeSci,Mid/Late/Corp,PB - Later Stage <$50MM,AZ,"$8,500K"
3725,Non-Client,SaaS,software,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,CA,"$21,741K"
3726,Client,Mobile,software,Later Stage VC,Tech,Large Corporate,PB - Later Stage >=$50MM,CA,"$129,000K"
3726,Client,Mobile,healthcare services,Later Stage VC,LifeSci,Large Corporate,PB - Later Stage >=$50MM,CA,"$165,000K"
3727,Former Client,SaaS,software,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,CA,"$12,755K"
3727,Client,CleanTech,consumer non-durables,Later Stage VC,Tech,Large Corporate,PB - Later Stage >=$50MM,CA,"$133,750K"
3727,Client,Internet of Things,computer hardware,Early Stage VC,Tech,Early Stage,Moody - <$5MM,CA,"$18,630K"
3728,Client,E-Commerce,software,Later Stage VC,Tech,Large Corporate,PB - Later Stage >=$50MM,MA,"$70,328K"
3728,Former Client,SaaS,commercial services,Later Stage VC,Tech,Large Corporate,PB - Later Stage >=$50MM,DE,"$141,728K"
3729,Client,FinTech,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,NY,"$56,120K"
3729,Non-Client,Big Data,commercial products,Later Stage VC,Tech,Large Corporate,PB - Later Stage >=$50MM,OH,"$88,499K"
3729,Client,Big Data,healthcare technology systems,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,CA,"$25,782K"
3730,Client,SaaS,software,Early Stage VC,Tech,Early Stage,Moody - <$5MM,MA,"$59,000K"
3730,Client,Big Data,software,Later Stage VC,Tech,Large Corporate,PB - Later Stage >=$50MM,CA,"$897,358K"
3730,Client,SaaS,software,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,VA,"$27,500K"
3731,Client,Internet of Things,software,Later Stage VC,Tech,Mid/Late/Corp,Moody - $5-75MM,CA,"$17,000K"
3732,Client,Life Sciences,pharmaceuticals and biotechnology,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,CA,"$142,905K"
3733,Client,,services (non-financial),Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,NY,"$22,364K"
3733,Non-Client,Life Sciences,agriculture,Later Stage VC,LifeSci,Large Corporate,PB - Later Stage >=$50MM,MA,"$820,630K"
3733,Non-Client,AdTech,software,Later Stage VC,Tech,Large Corporate,Moody - >$75MM,NY,"$350,200K"
3733,Former Client,EdTech,services (non-financial),Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,TX,"$5,000K"
3734,Client,Mobile,healthcare technology systems,Later Stage VC,LifeSci,Large Corporate,Moody - >$75MM,CA,"$167,321K"
3735,Client,Life Sciences,healthcare devices and supplies,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,CA,"$5,052K"
3735,Former Client,Manufacturing,semiconductors,Later Stage VC,Tech,Large Corporate,PB - Later Stage >=$50MM,CA,"$64,696K"
3736,Client,Cybersecurity,software,Later Stage VC,Tech,Large Corporate,PB - Later Stage >=$50MM,CA,"$89,000K"
3736,Client,,healthcare devices and supplies,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,CA,"$15,210K"
3737,Client,Life Sciences,healthcare technology systems,Later Stage VC,LifeSci,Mid/Late/Corp,PB - Later Stage <$50MM,CA,"$36,580K"
3739,Client,B2B Payments,software,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,OH,"$11,325K"
3739,Client,SaaS,software,Later Stage VC,Tech,Mid/Late/Corp,Moody - $5-75MM,CA,"$17,250K"
3740,Client,HealthTech,healthcare technology systems,Later Stage VC,LifeSci,Mid/Late/Corp,Moody - $5-75MM,VA,"$10,000K"
3740,Non-Client,Real Estate Technology,capital markets/institutions,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,CA,"$22,178K"
3741,Client,Mobile,consumer durables,Early Stage VC,Tech,Mid/Late/Corp,Moody - $5-75MM,OR,"$33,700K"
3744,Former Client,E-Commerce,consumer non-durables,Later Stage VC,Tech,Large Corporate,PB - Later Stage >=$50MM,NY,"$74,601K"
3744,Client,Big Data,communications and networking,Later Stage VC,Tech,Large Corporate,PB - Later Stage >=$50MM,CA,"$130,450K"
3745,Client,FinTech,software,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,CA,"$26,450K"
3746,Client,Life Sciences,healthcare devices and supplies,Later Stage VC,LifeSci,Mid/Late/Corp,PB - Later Stage <$50MM,CA,"$16,381K"
3746,Client,Big Data,software,Later Stage VC,Tech,Mid/Late/Corp,Moody - $5-75MM,MA,"$28,572K"
3746,Client,Cybersecurity,software,Later Stage VC,Tech,Large Corporate,PB - Later Stage >=$50MM,DC,"$76,755K"
3747,Non-Client,,commercial services,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,VA,"$9,530K"
3747,Non-Client,HealthTech,healthcare technology systems,Later Stage VC,Tech,Large Corporate,PB - Later Stage >=$50MM,FL,"$126,604K"
3748,Client,Cybersecurity,software,Later Stage VC,Tech,Large Corporate,PB - Later Stage >=$50MM,CO,"$93,416K"
3749,Client,Cybersecurity,software,Later Stage VC,Tech,Large Corporate,PB - Later Stage >=$50MM,CA,"$117,572K"
3749,Client,HealthTech,healthcare devices and supplies,Later Stage VC,LifeSci,Large Corporate,PB - Later Stage >=$50MM,CA,"$249,381K"
3749,Client,FinTech,software,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,CA,"$24,500K"
3749,Client,SaaS,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$18,930K"
3749,Non-Client,SaaS,healthcare technology systems,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,CA,"$12,251K"
3750,Non-Client,Cybersecurity,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,IL,"$5,157K"
3751,Client,SaaS,healthcare technology systems,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,OR,"$21,299K"
3754,Non-Client,E-Commerce,software,Later Stage VC,Tech,Large Corporate,PB - Later Stage >=$50MM,NY,"$134,443K"
3754,Client,Big Data,software,Early Stage VC,Tech,Early Stage,Moody - <$5MM,CA,"$10,832K"
3755,Client,SaaS,healthcare devices and supplies,Later Stage VC,LifeSci,Large Corporate,PB - Later Stage >=$50MM,UT,"$57,525K"
3756,Client,SaaS,computer hardware,Later Stage VC,Tech,Large Corporate,PB - Later Stage >=$50MM,CA,"$58,504K"
3756,Client,,healthcare devices and supplies,Later Stage VC,LifeSci,Mid/Late/Corp,PB - Later Stage <$50MM,NC,"$7,345K"
3757,Client,FinTech,software,Early Stage VC,Tech,Early Stage,Moody - <$5MM,MD,"$10,900K"
3757,Client,Cybersecurity,consumer durables,Later Stage VC,Tech,Large Corporate,PB - Later Stage >=$50MM,NY,"$167,820K"
3757,Non-Client,CleanTech,energy services,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,WI,"$16,469K"
3757,Former Client,AdTech,commercial services,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$17,000K"
3758,Non-Client,AgTech,agriculture,Later Stage VC,Tech,Large Corporate,PB - Later Stage >=$50MM,NY,"$214,477K"
3758,Client,SaaS,software,Later Stage VC,Tech,Large Corporate,Moody - >$75MM,CA,"$411,000K"
3758,Non-Client,Big Data,software,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,NY,"$9,870K"
3758,Non-Client,LOHAS & Wellness,retail,Later Stage VC,Non,Mid/Late/Corp,PB - Later Stage <$50MM,OR,"$16,473K"
3758,Non-Client,CleanTech,energy equipment,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,CA,"$30,955K"
3758,Client,FinTech,commercial services,Later Stage VC,Tech,Large Corporate,Same,NY,"$147,522K"
3758,Non-Client,Life Sciences,healthcare services,Later Stage VC,LifeSci,Mid/Late/Corp,PB - Later Stage <$50MM,CA,"$44,463K"
3758,Client,SaaS,software,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,GA,"$5,168K"
3759,Client,Robotics and Drones,software,Later Stage VC,Tech,Large Corporate,PB - Later Stage >=$50MM,CA,"$91,000K"
3759,Client,Life Sciences,pharmaceuticals and biotechnology,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,WA,"$57,607K"
3759,Client,E-Commerce,consumer non-durables,Later Stage VC,Tech,Mid/Late/Corp,Moody - $5-75MM,IL,"$25,865K"
3759,Client,E-Commerce,consumer non-durables,Later Stage VC,Tech,Large Corporate,PB - Later Stage >=$50MM,CA,"$191,293K"
3759,Non-Client,Cybersecurity,it services,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,IL,"$10,400K"
3759,Client,AudioTech,software,Later Stage VC,Tech,Large Corporate,PB - Later Stage >=$50MM,NY,"$111,495K"
3759,Client,Cybersecurity,software,Later Stage VC,Tech,Large Corporate,PB - Later Stage >=$50MM,MD,"$197,057K"
3762,Non-Client,Mobile,software,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,CA,"$8,080K"
3762,Client,FinTech,software,Later Stage VC,Tech,Large Corporate,PB - Later Stage >=$50MM,NC,"$205,109K"
3762,Client,FinTech,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$12,500K"
3764,Client,FinTech,software,Early Stage VC,Tech,Mid/Late/Corp,Moody - $5-75MM,CA,"$50,000K"
3764,Client,Artificial Intelligence & Machine Learning,software,Later Stage VC,Tech,Large Corporate,PB - Later Stage >=$50MM,NY,"$53,000K"
3766,Client,HealthTech,healthcare technology systems,Later Stage VC,LifeSci,Mid/Late/Corp,PB - Later Stage <$50MM,CA,"$16,500K"
3767,Former Client,Wearables & Quantified Self,healthcare devices and supplies,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,CA,"$15,014K"
3767,Client,HR Tech,software,Later Stage VC,Tech,Mid/Late/Corp,Moody - $5-75MM,IL,"$45,180K"
3767,Non-Client,FinTech,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$31,995K"
3769,Non-Client,HealthTech,healthcare technology systems,Later Stage VC,LifeSci,Mid/Late/Corp,PB - Later Stage <$50MM,MN,"$9,274K"
3770,Client,FinTech,software,Later Stage VC,Tech,Large Corporate,Moody - >$75MM,CA,"$190,100K"
3770,Non-Client,AgTech,consumer non-durables,Later Stage VC,Tech,Large Corporate,PB - Later Stage >=$50MM,CO,"$103,797K"
3771,Client,E-Commerce,software,Later Stage VC,Tech,Large Corporate,PB - Later Stage >=$50MM,CA,"$285,205K"
3771,Client,EdTech,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$27,158K"
3771,Client,Big Data,software,Later Stage VC,Tech,Large Corporate,Moody - >$75MM,CA,"$369,300K"
3771,Client,Cybersecurity,software,Later Stage VC,Tech,Large Corporate,PB - Later Stage >=$50MM,CA,"$73,873K"
3772,Client,Big Data,software,Later Stage VC,Tech,Large Corporate,PB - Later Stage >=$50MM,CA,"$86,800K"
3772,Client,Mobile,commercial services,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,WA,"$19,035K"
3773,Client,SaaS,software,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,GA,"$10,879K"
3774,Client,Restaurant Technology,software,Early Stage VC,Tech,Early Stage,Moody - <$5MM,MA,"$22,599K"
3774,Former Client,SaaS,healthcare technology systems,Later Stage VC,LifeSci,Mid/Late/Corp,PB - Later Stage <$50MM,IL,"$30,372K"
3775,Client,Big Data,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$16,204K"
3778,Client,HR Tech,commercial services,Later Stage VC,Tech,Large Corporate,PB - Later Stage >=$50MM,CA,"$154,839K"
3779,Client,Mobile,media,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,NY,"$10,137K"
3779,Client,Big Data,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,NY,"$11,976K"
3779,Client,Cybersecurity,software,Later Stage VC,Tech,Large Corporate,PB - Later Stage >=$50MM,NY,"$58,409K"
3780,Client,Big Data,software,Later Stage VC,Tech,Large Corporate,PB - Later Stage >=$50MM,CA,"$184,202K"
3781,Client,SaaS,healthcare technology systems,Later Stage VC,LifeSci,Mid/Late/Corp,PB - Later Stage <$50MM,KS,"$18,915K"
3781,Non-Client,Life Sciences,pharmaceuticals and biotechnology,Later Stage VC,LifeSci,Mid/Late/Corp,PB - Later Stage <$50MM,WA,"$39,230K"
3781,Client,Big Data,commercial services,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,WI,"$24,150K"
3783,Former Client,Life Sciences,commercial products,Later Stage VC,LifeSci,Mid/Late/Corp,PB - Later Stage <$50MM,CA,"$49,000K"
3783,Client,Digital Health,healthcare services,Later Stage VC,LifeSci,Large Corporate,PB - Later Stage >=$50MM,NY,"$82,256K"
3784,Client,Mobile,healthcare devices and supplies,Later Stage VC,LifeSci,Mid/Late/Corp,PB - Later Stage <$50MM,CA,"$23,000K"
3785,Client,FinTech,software,Later Stage VC,Tech,Large Corporate,PB - Later Stage >=$50MM,CA,"$282,006K"
3785,Client,Big Data,software,Early Stage VC,Tech,Early Stage,Moody - <$5MM,MA,"$38,000K"
3785,Client,Cybersecurity,software,Later Stage VC,Tech,Large Corporate,PB - Later Stage >=$50MM,CA,"$66,700K"
3785,Client,,healthcare devices and supplies,Later Stage VC,LifeSci,Mid/Late/Corp,PB - Later Stage <$50MM,CA,"$44,917K"
3786,Client,Life Sciences,pharmaceuticals and biotechnology,Later Stage VC,LifeSci,Large Corporate,PB - Later Stage >=$50MM,CA,"$163,600K"
3787,Non-Client,,energy services,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,IL,"$6,411K"
3788,Client,FinTech,insurance,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,MN,"$44,087K"
3788,Client,SaaS,software,Early Stage VC,Tech,Mid/Late/Corp,Moody - $5-75MM,CA,"$55,500K"
3789,Former Client,Nanotechnology,commercial products,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,MA,"$31,469K"
3789,Client,Big Data,software,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,MD,"$8,800K"
3789,Client,FinTech,insurance,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$52,000K"
3791,Non-Client,SaaS,software,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,FL,"$10,048K"
3791,Former Client,SaaS,software,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,,"$45,764K"
3792,Former Client,AgTech,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,$180K
3792,Non-Client,FinTech,software,Later Stage VC,Tech,Large Corporate,PB - Later Stage >=$50MM,CA,"$314,082K"
3793,Client,E-Commerce,consumer durables,IPO,Tech,Large Corporate,Same,NY,"$455,200K"
3793,Former Client,SaaS,"restaurants, hotels and leisure",Later Stage VC,Tech,Large Corporate,PB - Later Stage >=$50MM,NY,"$580,702K"
3795,Non-Client,Life Sciences,pharmaceuticals and biotechnology,Later Stage VC,LifeSci,Mid/Late/Corp,PB - Later Stage <$50MM,WI,"$27,455K"
3795,Client,Big Data,software,Early Stage VC,Tech,Early Stage,Moody - <$5MM,CA,"$46,256K"
3796,Client,Marketing Tech,software,Later Stage VC,Tech,Large Corporate,PB - Later Stage >=$50MM,CA,"$57,007K"
3796,Non-Client,Life Sciences,healthcare devices and supplies,Later Stage VC,LifeSci,Mid/Late/Corp,PB - Later Stage <$50MM,FL,"$32,464K"
3798,Non-Client,SaaS,software,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,CA,"$37,949K"
3799,Client,FoodTech,consumer non-durables,IPO,Tech,Large Corporate,Moody - >$75MM,CA,"$232,746K"
3799,Non-Client,HealthTech,healthcare technology systems,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,MD,"$16,399K"
3799,Client,FinTech,software,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,CA,"$36,009K"
3800,Client,TMT,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$60,100K"
3800,Client,SaaS,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$58,000K"
3800,Client,AgTech,agriculture,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,CA,"$28,265K"
3801,Former Client,E-Commerce,retail,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,IL,"$26,321K"
